MSOA_code,LowFruit ,LowFruitLCI,LowFruitUCI,LowVeg,LowVegLCI,LowVegUCI,LowFV,LowFVLCI,LowFVUCI,HighSSB,HighSSBLCI,HighSSBUCI
E02003515,67.2218632,62.06,72.44,25.91102268,17.43,37.7,11.76675449,5.51,23.82,13.9273974,6.61,27.05
E02003516,59.91928414,54.39,65.7,19.25521359,12.58,29.21,7.896076684,3.61,16.74,15.2297649,7.28,29.17
E02003517,64.63182827,59.31,70.07,22.42146907,14.85,33.34,9.461901845,4.37,19.68,19.3491268,9.5,35.48
E02003518,55.98273542,50.36,61.97,17.64136436,11.45,27.04,6.990214064,3.18,14.98,12.2809052,5.77,24.29
E02003519,62.10750853,56.66,67.74,20.5116677,13.48,30.87,8.47500985,3.89,17.84,17.2813849,8.37,32.38
E02003520,64.20716392,58.86,69.68,22.87599373,15.19,33.92,9.737478186,4.5,20.19,16.4080768,7.91,31.03
E02003521,60.04757014,54.52,65.82,20.55652704,13.51,30.93,8.511997334,3.91,17.91,14.2506208,6.78,27.58
E02003522,58.66544882,53.1,64.52,19.86271359,13.01,30.01,8.161319256,3.74,17.25,13.7370331,6.51,26.74
E02003523,48.8224793,43.21,55,14.60071122,9.36,22.83,5.298725661,2.39,11.6,9.0896901,4.19,18.64
E02003524,60.50013894,54.99,66.25,21.17837383,13.96,31.74,9.123951432,4.2,19.06,13.1081284,6.19,25.69
E02003525,61.36669162,55.89,67.06,21.87252441,14.46,32.63,9.427148398,4.35,19.62,13.0232872,6.15,25.55
E02003526,47.80964501,42.22,54,14.11468216,9.03,22.14,5.054556404,2.27,11.1,8.7502936,4.02,18.02
E02003527,54.92381679,49.29,60.96,17.53766541,11.38,26.9,6.985879927,3.18,14.98,11.539152,5.4,23.02
E02003529,52.19113087,46.55,58.31,15.71219581,10.11,24.39,5.977534393,2.7,12.97,11.7165957,5.49,23.32
E02003530,55.37070041,49.74,61.39,17.8456267,11.59,27.32,7.17250611,3.27,15.34,11.704735,5.48,23.3
E02003531,50.63430196,45,56.79,14.82193477,9.51,23.14,5.450362049,2.46,11.91,11.4162181,5.34,22.8
E02003532,53.70492139,48.06,59.78,16.27426757,10.5,25.17,6.229320358,2.82,13.48,13.0106536,6.14,25.53
E02003533,56.60087112,50.99,62.56,18.18006072,11.83,27.77,7.25635685,3.31,15.5,13.3250677,6.3,26.06
E02003534,53.08988971,47.44,59.19,15.70107151,10.11,24.37,5.929501835,2.68,12.88,13.0367589,6.15,25.57
E02003535,55.5835037,49.96,61.59,17.07497064,11.06,26.27,6.651738861,3.02,14.32,14.5251464,6.92,28.03
E02003536,66.75502465,61.56,72.01,25.33290082,17,36.99,11.37639835,5.31,23.14,13.863841,6.58,26.95
E02003537,53.29299014,47.65,59.38,16.39826999,10.59,25.34,6.333829305,2.87,13.69,11.970367,5.61,23.76
E02003538,59.6238644,54.08,65.42,19.50023537,12.76,29.54,7.972640371,3.65,16.89,16.1163468,7.75,30.57
E02003539,73.15920821,68.5,77.74,28.62611767,19.49,40.97,13.48955092,6.38,26.78,21.3314179,10.6,38.33
E02003540,53.89947577,48.26,59.97,17.08413194,11.06,26.28,6.653072741,3.02,14.32,12.7146626,5.99,25.03
E02003541,70.79782049,65.92,75.65,26.96956213,18.23,38.99,12.38491356,5.82,24.9,20.8684843,10.34,37.67
E02003542,61.20734191,55.72,66.91,20.23889988,13.28,30.51,8.400756145,3.85,17.7,18.3713673,8.96,34.03
E02003543,64.17453039,58.83,69.65,21.72427796,14.35,32.44,9.253190527,4.27,19.3,20.7786002,10.29,37.55
E02003544,56.26318709,50.64,62.24,17.68372669,11.48,27.1,7.018156957,3.19,15.04,13.8200054,6.55,26.88
E02003545,61.21582468,55.73,66.91,20.72516528,13.63,31.15,8.564877044,3.93,18.01,16.148728,7.77,30.62
E02003546,53.91119057,48.27,59.98,16.56767986,10.7,25.57,6.37041506,2.89,13.76,11.3467517,5.3,22.68
E02003547,59.21781802,53.67,65.04,19.5540015,12.8,29.61,7.883247971,3.61,16.71,14.8680622,7.1,28.59
E02003548,57.90774243,52.32,63.81,18.49460945,12.05,28.19,7.464497517,3.41,15.91,15.0422004,7.19,28.87
E02003549,60.3635852,54.85,66.12,20.69277701,13.61,31.1,8.651949893,3.98,18.17,17.6606179,8.58,32.96
E02003550,54.0947525,48.45,60.16,17.21793266,11.15,26.46,6.851495181,3.11,14.71,11.3022758,5.28,22.6
E02003551,65.30908182,60.03,70.69,24.1804744,16.14,35.56,10.73985121,5,22.01,18.4544117,9.01,34.15
E02003552,59.7405216,54.21,65.53,20.92613162,13.77,31.41,9.036357897,4.16,18.89,11.7576345,5.51,23.39
E02003553,67.1014904,61.93,72.33,23.90377125,15.94,35.21,10.52414351,4.89,21.62,20.5399962,10.16,37.2
E02003554,54.55089607,48.91,60.6,17.22992771,11.16,26.48,6.748649015,3.07,14.51,11.8631665,5.56,23.58
E02003555,58.03842273,52.46,63.93,19.37179819,12.67,29.37,8.032774735,3.68,17,12.897539,6.08,25.34
E02003556,53.11013157,47.46,59.21,16.40863066,10.59,25.35,6.360159242,2.88,13.74,11.5232066,5.39,22.99
E02003557,61.05108114,55.56,66.76,20.39056882,13.39,30.71,8.384943118,3.85,17.67,17.9438716,8.73,33.39
E02003558,60.39020856,54.88,66.14,20.50876667,13.48,30.86,8.621291662,3.96,18.12,13.3479783,6.31,26.09
E02003559,51.22687349,45.59,57.37,15.14122533,9.72,23.59,5.652438004,2.55,12.32,10.8287701,5.04,21.77
E02003560,64.15251271,58.81,69.63,23.37991492,15.55,34.55,10.33717515,4.8,21.28,13.9859427,6.64,27.15
E02003561,65.68575563,60.43,71.04,23.08537579,15.34,34.18,9.958064945,4.61,20.59,20.1891943,9.96,36.7
E02003562,54.82291939,49.19,60.86,16.89420966,10.93,26.02,6.583631342,2.99,14.18,12.970034,6.12,25.46
E02003563,57.26259058,51.66,63.19,18.86468778,12.31,28.69,7.636198989,3.49,16.24,12.5633852,5.91,24.77
E02003564,54.95692154,49.32,60.99,17.8506668,11.6,27.33,7.167899208,3.26,15.33,11.7143644,5.48,23.32
E02003565,67.27301037,62.12,72.48,23.25239224,15.46,34.39,10.00405731,4.63,20.68,22.6238761,11.34,40.13
E02003566,56.14134747,50.52,62.12,18.92352785,12.35,28.77,7.795510053,3.56,16.55,11.3355439,5.3,22.66
E02003567,58.05466371,52.47,63.94,19.27269573,12.6,29.23,7.970785584,3.65,16.88,13.2410088,6.26,25.92
E02003568,60.00462539,54.48,65.78,19.30898839,12.62,29.28,7.765808284,3.55,16.49,17.0406306,8.24,32.01
E02003569,59.64062851,54.1,65.44,19.54498842,12.79,29.59,7.966691602,3.65,16.87,15.3277155,7.34,29.32
E02003570,65.93430606,60.69,71.27,22.75024506,15.09,33.76,9.909585085,4.59,20.51,19.4726465,9.56,35.66
E02003571,70.56108418,65.66,75.44,25.49316535,17.12,37.19,11.15526742,5.2,22.75,25.499149,13.02,43.96
E02003572,52.09111099,46.45,58.22,15.6805569,10.09,24.34,5.948181969,2.69,12.92,11.2478588,5.25,22.51
E02003573,59.69922212,54.16,65.5,21.14276505,13.93,31.69,9.112258484,4.2,19.04,12.0616717,5.66,23.92
E02003574,51.54001508,45.9,57.68,15.75938481,10.15,24.45,5.982031558,2.71,12.98,10.9342363,5.1,21.96
E02003575,62.46285273,57.03,68.07,22.46764729,14.89,33.4,9.806769427,4.54,20.32,13.3067053,6.29,26.02
E02003576,57.0225857,51.42,62.97,18.54373083,12.08,28.26,7.515796323,3.43,16.01,13.3563211,6.32,26.11
E02003577,67.93485679,62.83,73.08,24.69356218,16.52,36.2,10.76663558,5.01,22.05,20.4239952,10.09,37.04
E02003578,53.34163708,47.7,59.43,16.51559252,10.67,25.5,6.384667092,2.89,13.79,12.2978669,5.78,24.32
E02003579,54.94273031,49.31,60.98,17.22862376,11.16,26.48,6.744577659,3.06,14.5,12.8875727,6.08,25.32
E02003580,63.20111971,57.81,68.76,22.98245823,15.26,34.05,10.09674758,4.68,20.85,13.5028556,6.39,26.35
E02003581,53.5043882,47.86,59.59,16.82993064,10.89,25.93,6.538724245,2.97,14.09,11.1434406,5.2,22.33
E02003582,48.68343875,43.08,54.87,14.54104481,9.31,22.75,5.301803959,2.39,11.61,8.8588692,4.08,18.22
E02003583,52.56813642,46.92,58.68,16.95447632,10.97,26.1,6.648399506,3.02,14.31,9.7407767,4.51,19.83
E02003584,55.36306647,49.73,61.38,17.76213406,11.53,27.21,7.080196903,3.22,15.16,12.1892758,5.72,24.14
E02003585,47.36546845,41.79,53.56,14.3315183,9.17,22.45,5.136719349,2.31,11.27,7.9927956,3.66,16.6
E02003586,51.34896785,45.71,57.49,16.21126436,10.46,25.08,6.237581013,2.83,13.5,9.8025662,4.54,19.94
E02003587,55.08764028,49.45,61.12,18.10530823,11.77,27.67,7.280338255,3.32,15.55,11.5241954,5.39,22.99
E02003588,54.43276566,48.79,60.49,17.55151999,11.39,26.92,6.966708535,3.17,14.94,11.4496651,5.35,22.86
E02003589,56.79674861,51.19,62.75,18.43138974,12,28.11,7.403979116,3.38,15.79,13.6818579,6.48,26.65
E02003590,46.82385813,41.26,53.01,14.33064821,9.17,22.45,5.106228677,2.3,11.21,7.1688497,3.27,15.04
E02003591,51.84503211,46.2,57.98,16.24348441,10.48,25.13,6.248251085,2.83,13.52,10.5165898,4.89,21.22
E02003592,48.88432408,43.27,55.07,15.63384229,10.06,24.28,5.854108847,2.65,12.73,7.6465201,3.49,15.95
E02003593,46.98277087,41.41,53.17,14.00658628,8.95,21.99,4.994556625,2.25,10.98,7.7070805,3.52,16.07
E02003594,52.11893026,46.47,58.24,16.68817728,10.79,25.74,6.475146669,2.94,13.97,9.974143,4.62,20.25
E02003595,47.4332251,41.85,53.62,14.47057902,9.27,22.65,5.236928123,2.36,11.47,7.9488223,3.64,16.52
E02003596,51.81723687,46.17,57.95,16.77367951,10.85,25.86,6.480393058,2.94,13.98,9.4658812,4.37,19.33
E02003597,48.77352235,43.16,54.96,15.00186015,9.63,23.39,5.57578875,2.52,12.16,8.2284345,3.77,17.05
E02003598,50.60441653,44.97,56.76,16.22381096,10.47,25.1,6.212642242,2.81,13.45,8.6033912,3.95,17.75
E02003599,54.52401785,48.89,60.57,16.87562032,10.92,26,6.70407456,3.05,14.42,11.8824814,5.57,23.61
E02003600,52.65133507,47.01,58.76,16.33010361,10.54,25.25,6.344710282,2.88,13.71,10.7456088,5,21.63
E02003601,50.75688382,45.12,56.91,15.31589619,9.84,23.84,5.790841591,2.62,12.6,9.6824629,4.48,19.72
E02003602,50.81122042,45.17,56.96,15.76796355,10.15,24.47,6.070038023,2.75,13.16,8.9947493,4.14,18.47
E02003603,53.83520214,48.19,59.91,16.57556532,10.71,25.58,6.440099776,2.92,13.9,11.9148126,5.59,23.67
E02003604,53.91072053,48.27,59.98,16.36893214,10.57,25.3,6.467695146,2.93,13.95,11.5683771,5.41,23.07
E02003605,53.72174349,48.08,59.8,16.34970876,10.55,25.27,6.331584356,2.87,13.68,11.6395831,5.45,23.19
E02003606,49.98441634,44.36,56.15,15.11407107,9.7,23.55,5.694374502,2.57,12.4,9.1655283,4.23,18.78
E02003607,52.44547425,46.8,58.56,15.81893336,10.19,24.54,6.065222592,2.74,13.15,10.6675731,4.96,21.49
E02003608,52.25355414,46.61,58.37,15.95944836,10.28,24.73,6.159515288,2.79,13.34,10.5395626,4.9,21.26
E02003609,53.81150606,48.17,59.89,16.50941647,10.66,25.49,6.472654148,2.94,13.96,11.3814326,5.32,22.74
E02003610,50.99599194,45.36,57.15,15.11949322,9.71,23.56,5.678692209,2.56,12.37,10.1765554,4.72,20.61
E02003611,51.26497317,45.63,57.41,15.24285313,9.79,23.73,5.756631761,2.6,12.53,10.0600745,4.66,20.41
E02003612,51.52827048,45.89,57.67,14.97998358,9.61,23.36,5.622223881,2.54,12.26,10.4655351,4.86,21.13
E02003613,53.8410558,48.2,59.91,16.90102079,10.93,26.03,6.683335356,3.04,14.38,11.3238327,5.29,22.64
E02003614,50.04846865,44.42,56.21,14.28721408,9.14,22.39,5.186529899,2.34,11.37,11.1161976,5.19,22.28
E02003615,49.60647374,43.98,55.78,14.47473768,9.27,22.65,5.33923131,2.41,11.68,9.4919988,4.39,19.38
E02003616,48.48194801,42.88,54.67,14.47302182,9.27,22.65,5.317995788,2.4,11.64,8.2953211,3.81,17.17
E02003617,48.78313323,43.17,54.97,14.60130502,9.36,22.83,5.380255497,2.43,11.77,8.5551102,3.93,17.66
E02003618,50.24333905,44.61,56.41,15.13830954,9.72,23.59,5.672515085,2.56,12.36,9.7925453,4.53,19.92
E02003619,50.81023703,45.17,56.96,15.27101115,9.81,23.77,5.777966498,2.61,12.57,9.6004764,4.44,19.58
E02003620,50.04174338,44.41,56.21,15.41709912,9.91,23.98,5.825245687,2.63,12.67,8.9830674,4.14,18.45
E02003621,48.58522201,42.98,54.77,14.6985271,9.42,22.97,5.42193305,2.44,11.85,8.6312815,3.97,17.8
E02003622,57.53460115,51.94,63.45,19.6420591,12.86,29.72,8.194026625,3.75,17.31,11.7274819,5.49,23.34
E02003623,49.44345102,43.82,55.62,14.17087989,9.06,22.22,5.168397316,2.33,11.33,9.6200792,4.45,19.61
E02003624,55.44315342,49.81,61.46,18.05540835,11.74,27.6,7.211645621,3.29,15.42,12.7449228,6,25.08
E02003625,58.39576988,52.82,64.27,19.60863609,12.83,29.68,8.04302051,3.68,17.02,12.7875306,6.03,25.15
E02003626,53.04956496,47.4,59.15,16.37157984,10.57,25.3,6.354069473,2.88,13.73,11.5569704,5.41,23.05
E02003627,57.61577565,52.02,63.53,18.67416828,12.17,28.43,7.587613683,3.46,16.15,13.0385288,6.15,25.58
E02003628,57.5885839,52,63.5,18.06037868,11.74,27.61,7.332964515,3.34,15.65,13.8352054,6.56,26.9
E02003629,58.90255049,53.34,64.75,19.90055045,13.04,30.06,8.279351263,3.8,17.47,12.7521336,6.01,25.09
E02003630,59.56651264,54.03,65.37,19.63733475,12.85,29.72,8.146874115,3.73,17.22,14.1590029,6.73,27.43
E02003631,55.32006271,49.69,61.34,18.1816783,11.83,27.77,7.392704099,3.37,15.77,11.0549581,5.16,22.17
E02003632,53.0535612,47.41,59.15,16.25624295,10.49,25.14,6.26560652,2.84,13.55,11.5538234,5.4,23.04
E02003633,54.77597206,49.14,60.82,17.17816545,11.13,26.41,6.836826615,3.11,14.68,11.9389247,5.6,23.71
E02003634,53.95130839,48.31,60.02,16.63660083,10.75,25.67,6.555347582,2.98,14.13,11.146819,5.2,22.33
E02003635,50.74304986,45.11,56.9,14.87603454,9.54,23.22,5.56650828,2.51,12.14,10.5411732,4.9,21.26
E02003636,50.03806117,44.41,56.2,14.72196796,9.44,23,5.436366903,2.45,11.88,10.2775767,4.77,20.8
E02003637,50.23564933,44.61,56.4,15.0273389,9.65,23.43,5.626846425,2.54,12.27,9.7374194,4.51,19.82
E02003638,49.73954869,44.12,55.91,14.69401447,9.42,22.96,5.446839645,2.46,11.9,9.843859,4.56,20.02
E02003639,56.06048071,50.44,62.05,18.25551126,11.88,27.87,7.327658409,3.34,15.64,11.6466469,5.45,23.2
E02003640,51.09041134,45.45,57.24,15.31430589,9.84,23.83,5.727264174,2.59,12.47,10.1856968,4.73,20.63
E02003641,48.70821853,43.1,54.89,13.79131751,8.81,21.68,4.929616006,2.22,10.84,9.8226514,4.55,19.98
E02003642,58.79938099,53.24,64.65,19.58401742,12.82,29.65,8.13876744,3.73,17.2,13.232586,6.25,25.9
E02003643,53.65912834,48.02,59.74,15.68284567,10.09,24.35,5.997687539,2.71,13.02,12.2256526,5.74,24.2
E02003644,54.66882329,49.03,60.71,17.20990542,11.15,26.45,6.801455861,3.09,14.61,11.8689929,5.56,23.59
E02003645,50.11327029,44.48,56.28,14.47116912,9.27,22.65,5.290541305,2.38,11.58,10.9903148,5.12,22.06
E02003646,54.82902216,49.19,60.87,17.36077889,11.25,26.66,6.921431873,3.15,14.85,11.7120208,5.48,23.32
E02003647,54.15989697,48.52,60.22,16.89724597,10.93,26.03,6.572414785,2.98,14.16,12.0814845,5.67,23.95
E02003648,57.67392488,52.08,63.58,19.40348081,12.69,29.41,8.053637472,3.69,17.04,12.3984953,5.83,24.49
E02003649,49.64581589,44.02,55.82,14.55242991,9.32,22.76,5.30861115,2.39,11.62,10.6575646,4.96,21.47
E02003650,49.29946992,43.68,55.48,15.06736165,9.67,23.49,5.643382475,2.55,12.3,8.7106414,4.01,17.95
E02003651,49.4041366,43.79,55.58,14.68580616,9.41,22.95,5.397012882,2.43,11.8,9.3144824,4.3,19.06
E02003652,53.34418609,47.7,59.43,16.43676075,10.61,25.39,6.383831571,2.89,13.79,12.7963027,6.03,25.17
E02003653,54.60845448,48.97,60.65,17.59371329,11.42,26.98,7.018628901,3.19,15.04,12.0620979,5.66,23.92
E02003654,48.4425986,42.84,54.63,14.18411145,9.07,22.24,5.163121748,2.32,11.32,8.6756825,3.99,17.88
E02003655,50.1067283,44.48,56.27,14.80266418,9.49,23.11,5.53229523,2.5,12.08,9.3829717,4.33,19.18
E02003656,50.26059888,44.63,56.42,15.27410478,9.81,23.78,5.734249,2.59,12.48,9.2774761,4.28,18.99
E02003657,49.48931807,43.87,55.66,14.69236734,9.42,22.96,5.45829656,2.46,11.92,8.8676592,4.08,18.24
E02003658,49.90620601,44.28,56.07,14.88291944,9.55,23.23,5.544478288,2.5,12.1,9.1984401,4.24,18.84
E02003659,53.41380526,47.77,59.5,16.45971728,10.63,25.42,6.473992996,2.94,13.97,10.7516793,5,21.64
E02003660,49.88973535,44.26,56.06,14.81436872,9.5,23.13,5.517904627,2.49,12.05,9.5532193,4.42,19.49
E02003661,50.21041297,44.58,56.37,14.49596923,9.28,22.68,5.323517692,2.4,11.65,10.0522513,4.66,20.39
E02003662,54.98161964,49.35,61.01,17.05940682,11.04,26.25,6.7260474,3.06,14.46,12.4253007,5.84,24.54
E02003663,59.30853469,53.76,65.13,18.84849185,12.3,28.67,7.785116775,3.56,16.53,14.0443267,6.67,27.25
E02003664,57.10168841,51.5,63.04,18.04134841,11.73,27.58,7.264491324,3.31,15.52,13.7428581,6.51,26.75
E02003665,54.18737971,48.55,60.25,16.55248903,10.69,25.55,6.447284635,2.92,13.91,13.5833105,6.43,26.49
E02003666,57.44395212,51.85,63.37,18.27672656,11.89,27.9,7.299423751,3.33,15.59,13.7552606,6.52,26.77
E02003667,54.16971564,48.53,60.23,15.97960802,10.3,24.76,6.125665711,2.77,13.27,12.9206857,6.09,25.38
E02003668,48.62434971,43.02,54.81,13.89125976,8.87,21.82,4.971340517,2.24,10.93,9.6394618,4.46,19.65
E02003669,61.20351469,55.72,66.9,20.7637663,13.66,31.2,8.885886758,4.09,18.61,14.1148615,6.71,27.36
E02003670,53.45816151,47.81,59.54,16.12534874,10.4,24.96,6.200868693,2.81,13.42,12.3213136,5.79,24.36
E02003671,56.43146062,50.82,62.4,18.05440578,11.74,27.6,7.281326497,3.32,15.55,12.8408184,6.05,25.24
E02003672,48.77040138,43.16,54.95,14.31597803,9.16,22.43,5.224616912,2.35,11.45,8.944684,4.12,18.38
E02003673,48.81870006,43.21,55,14.42330878,9.23,22.58,5.286578119,2.38,11.57,8.342421,3.83,17.26
E02003674,49.23636398,43.62,55.41,14.77575422,9.47,23.08,5.518809171,2.49,12.05,8.3583251,3.84,17.29
E02003675,52.60871817,46.96,58.72,15.96131987,10.29,24.74,6.162413037,2.79,13.35,10.1290331,4.7,20.53
E02003676,47.70740248,42.12,53.9,13.99165975,8.94,21.97,5.054115445,2.27,11.1,8.1163144,3.72,16.84
E02003677,55.36172223,49.73,61.38,17.86920571,11.61,27.35,7.288994488,3.32,15.57,10.9654294,5.11,22.01
E02003678,50.30262452,44.67,56.46,14.81198864,9.5,23.13,5.506694012,2.48,12.02,10.0594368,4.66,20.4
E02003679,55.70582404,50.08,61.71,17.91832702,11.64,27.42,7.177822092,3.27,15.35,11.5753978,5.42,23.08
E02003680,48.99543662,43.38,55.18,14.73238333,9.44,23.02,5.454457718,2.46,11.92,8.6909222,4,17.91
E02003681,50.66679674,45.03,56.82,15.33295725,9.85,23.86,5.807116801,2.62,12.63,8.9880215,4.14,18.46
E02003682,50.69782183,45.06,56.85,15.02021492,9.64,23.42,5.646015913,2.55,12.31,9.4289724,4.35,19.26
E02003683,51.22940671,45.59,57.37,15.58727805,10.03,24.21,5.991799811,2.71,13,9.2421008,4.26,18.92
E02003685,48.57527281,42.97,54.76,14.34552409,9.18,22.47,5.251623596,2.37,11.5,8.3961855,3.85,17.36
E02003686,47.85536225,42.27,54.04,14.02148324,8.96,22.01,5.042212834,2.27,11.07,8.6795441,3.99,17.89
E02003687,50.14295228,44.51,56.31,15.32366751,9.85,23.85,5.799730942,2.62,12.62,8.9792154,4.14,18.44
E02003688,51.58422522,45.94,57.72,15.70157245,10.11,24.37,6.023069069,2.73,13.07,9.2620482,4.27,18.96
E02003689,48.71624031,43.11,54.9,14.1176074,9.03,22.14,5.098963377,2.29,11.19,9.005403,4.15,18.49
E02003690,51.5775073,45.94,57.71,16.23128907,10.47,25.11,6.233285754,2.82,13.49,9.8321327,4.55,20
E02003691,49.91666207,44.29,56.08,15.11178189,9.7,23.55,5.671407059,2.56,12.36,8.9828981,4.14,18.45
E02003692,50.02891749,44.4,56.2,14.94566222,9.59,23.32,5.568893756,2.51,12.15,9.7356148,4.5,19.82
E02003693,48.2037756,42.61,54.39,14.1091094,9.02,22.13,5.08947842,2.29,11.17,8.8064986,4.05,18.12
E02003694,53.97000603,48.33,60.04,17.29439419,11.21,26.57,6.876110732,3.13,14.76,10.721604,4.99,21.58
E02003695,51.94974905,46.31,58.08,15.75924476,10.15,24.45,6.032008515,2.73,13.08,10.9184538,5.09,21.93
E02003696,50.3457066,44.71,56.51,15.92148029,10.26,24.68,6.089642448,2.76,13.2,8.3630526,3.84,17.3
E02003697,48.33488038,42.73,54.52,14.0967647,9.01,22.12,5.128947109,2.31,11.25,7.8164075,3.58,16.27
E02003698,47.46308548,41.88,53.65,13.59171307,8.67,21.39,4.805124593,2.16,10.58,8.5767593,3.94,17.7
E02003699,50.58350237,44.95,56.74,15.39531673,9.9,23.95,5.826528295,2.63,12.67,9.5605729,4.42,19.5
E02003701,53.63616167,47.99,59.72,16.65211304,10.76,25.69,6.533978975,2.97,14.09,11.6784573,5.47,23.26
E02003702,49.6720226,44.05,55.84,14.50098288,9.29,22.69,5.344324645,2.41,11.69,9.1746055,4.23,18.8
E02003703,54.5126774,48.87,60.56,16.69468112,10.79,25.75,6.510797819,2.95,14.04,12.8546238,6.06,25.27
E02003704,48.12939305,42.53,54.32,13.66716078,8.72,21.5,4.877004079,2.19,10.73,9.2180529,4.25,18.88
E02003705,57.20242147,51.6,63.14,18.15145239,11.81,27.73,7.335460893,3.34,15.66,13.9061405,6.6,27.02
E02003706,57.57371499,51.98,63.49,18.97382796,12.38,28.84,7.813518246,3.57,16.58,12.6483053,5.96,24.92
E02003707,55.92985547,50.31,61.92,17.34725857,11.24,26.64,6.8947378,3.14,14.8,13.485892,6.38,26.32
E02003708,58.85315592,53.29,64.7,18.81573567,12.27,28.62,7.708032994,3.52,16.38,14.9776869,7.15,28.76
E02003709,59.73988148,54.2,65.53,20.35102626,13.36,30.66,8.581799473,3.94,18.04,12.9404142,6.1,25.41
E02003710,55.51793766,49.89,61.53,17.30366145,11.21,26.58,6.82637345,3.1,14.66,13.5754274,6.43,26.47
E02003711,56.78196537,51.17,62.74,18.33814923,11.94,27.98,7.354921032,3.35,15.7,12.9439818,6.11,25.42
E02003712,53.26983208,47.62,59.36,17.22061977,11.16,26.47,6.821069096,3.1,14.65,9.8197066,4.55,19.97
E02003713,48.96957285,43.36,55.15,14.64477002,9.38,22.89,5.410868777,2.44,11.83,9.0020399,4.15,18.48
E02003714,52.65116708,47.01,58.76,16.18976229,10.44,25.05,6.238963826,2.83,13.5,10.6390875,4.95,21.44
E02003715,48.23326299,42.64,54.42,13.88684245,8.87,21.82,5.016227163,2.26,11.02,8.0487934,3.69,16.71
E02003716,49.35198133,43.73,55.53,15.03362905,9.65,23.44,5.587373715,2.52,12.19,8.5071243,3.91,17.57
E02003717,49.9074535,44.28,56.08,15.25605662,9.8,23.75,5.741812533,2.59,12.5,8.4680702,3.89,17.49
E02003718,51.94421246,46.3,58.07,16.19238894,10.44,25.06,6.258572128,2.84,13.54,9.5656017,4.42,19.51
E02003719,60.78723558,55.29,66.51,21.53714888,14.21,32.2,9.193946273,4.24,19.19,12.662119,5.96,24.94
E02003720,59.83669063,54.3,65.62,20.64785122,13.57,31.05,8.704691277,4,18.27,13.5462442,6.41,26.42
E02003721,62.31520598,56.88,67.94,22.24825684,14.73,33.12,9.698766127,4.48,20.12,13.681475,6.48,26.65
E02003722,55.88559622,50.26,61.88,17.94717906,11.66,27.46,7.166599954,3.26,15.33,12.3259285,5.79,24.37
E02003723,64.81782117,59.51,70.24,23.11660685,15.36,34.22,9.859579258,4.56,20.41,22.3628039,11.19,39.77
E02003724,61.79040124,56.33,67.45,21.75678111,14.37,32.48,9.318507421,4.3,19.42,13.920178,6.61,27.04
E02003725,65.4876617,60.22,70.86,23.15925243,15.39,34.28,9.882254223,4.57,20.46,21.9805378,10.97,39.24
E02003726,62.10721056,56.66,67.74,21.20996909,13.98,31.78,8.865897326,4.08,18.58,17.3035652,8.38,32.41
E02003727,60.48409887,54.97,66.23,20.14452811,13.22,30.39,8.345233471,3.83,17.6,15.2693912,7.31,29.23
E02003728,60.49140525,54.98,66.24,20.67174094,13.59,31.08,8.712371806,4,18.29,15.0619123,7.2,28.9
E02003729,55.51567769,49.89,61.53,18.10900763,11.78,27.67,7.358732994,3.36,15.7,10.8331742,5.05,21.78
E02003730,60.37348945,54.86,66.13,20.2867564,13.32,30.57,8.536242204,3.92,17.96,14.9015373,7.11,28.64
E02003731,56.50243451,50.89,62.47,18.66211501,12.17,28.42,7.63578908,3.49,16.24,13.0880941,6.18,25.66
E02003732,54.88199313,49.25,60.92,17.48133355,11.34,26.82,7.007502067,3.19,15.02,11.5475318,5.4,23.03
E02003733,50.46386936,44.83,56.62,15.2022037,9.77,23.68,5.738350536,2.59,12.49,9.5513446,4.41,19.49
E02003734,53.36407444,47.72,59.45,16.571937,10.71,25.58,6.490287074,2.94,14,10.6118934,4.94,21.39
E02003735,52.8564582,47.21,58.96,16.17740322,10.43,25.03,6.269840992,2.84,13.56,10.5178192,4.89,21.22
E02003736,50.00705604,44.38,56.17,14.98107079,9.61,23.37,5.610237638,2.53,12.23,9.4107025,4.35,19.23
E02003737,53.68126738,48.04,59.76,16.37509116,10.57,25.31,6.372389842,2.89,13.76,11.4402264,5.35,22.84
E02003738,51.68167675,46.04,57.82,15.83880034,10.2,24.56,6.107963549,2.76,13.24,9.8445538,4.56,20.02
E02003739,50.03482209,44.41,56.2,15.14286908,9.72,23.59,5.685594732,2.57,12.39,9.3574191,4.32,19.13
E02003740,50.65116849,45.02,56.81,15.81657483,10.19,24.53,6.075579137,2.75,13.17,8.6466965,3.97,17.83
E02003742,49.12345471,43.51,55.3,15.00419218,9.63,23.4,5.568417445,2.51,12.15,8.9029511,4.1,18.3
E02003743,57.38676451,51.79,63.31,18.9217061,12.35,28.77,7.743266799,3.54,16.45,13.0384725,6.15,25.58
E02003744,55.0642914,49.43,61.09,17.76253841,11.53,27.21,7.070464577,3.22,15.14,11.8879381,5.57,23.62
E02003745,50.76611643,45.13,56.92,15.60199327,10.04,24.24,5.920257965,2.68,12.86,9.8151077,4.54,19.96
E02003746,52.6795603,47.03,58.79,16.08761582,10.37,24.91,6.150125263,2.78,13.32,11.777035,5.52,23.43
