MSOA11CD,Asian,Black,Mixed,White,Other,Female,Popudensity,Age17_29,Age30_39,Age40_49,Age50_59,Age60_69,Age70_79,Age80,Childrenemerg,Alcohol,HighSSB,COPDprev,OBprev,IMDdecile,DMprev
E02001814,1.701507049100632,1.0533138875384864,0.1542201266830798,95.31680440771348,-0.27229839062291694,50.355067785668176,27.342473748968278,2.5668346527212806,11.910910264686894,12.76630083925113,15.251775338928342,13.105229180116204,8.731439638476436,5.971594577146546,5.1428324637076415,5.008633291425583,2.4480802473172067,3.49,15.77,3,8.48
E02001815,2.911728647323253,0.1430322844299141,-0.11783411991988718,95.62729873314262,-0.8460726202911026,51.812233876830405,19.40331094136178,2.4537194930369477,9.63755322463392,12.026170941946203,13.957835704642228,17.69654169695711,13.334718039256414,5.130335445009866,4.909709375506295,4.745801315727837,2.241755939637461,2.78,16.47,6,8.33
E02001816,0.7503310283948801,0.2059732234809474,-0.3272461332479202,98.1168162424599,-1.5800091017432887,53.485952133194594,26.645415323944658,2.590341490021282,13.245131559387543,10.911253158911848,14.18165601308161,14.746543778801843,10.15311431544522,6.436747435706853,5.1480757032174935,5.118592435601348,2.3520398933867392,3.32,18.25,2,8.62
E02001817,0.6127634135405768,0.4483634733223733,-0.12581098888900621,97.8777462262741,-1.7184417830067253,51.81965522322086,45.057854688697056,2.6154376220705333,14.247826727567409,10.976867540886987,12.700751436569911,12.951230293207605,9.238249594813617,6.173567113599528,5.296816240421769,4.859812404361672,2.4147573330902623,3.32,18.42,3,8.56
E02001818,1.4320311677371802,0.4527745603874908,-0.020961559101605354,96.80951879540908,-1.119573847769715,51.45413870246085,23.11555931289265,2.645746317766055,14.602399837299163,12.904209884075655,14.002440512507627,11.74496644295302,6.680902989627822,4.809843400447427,4.9473404437239425,4.91338990965742,2.453297021372646,3.4,16.33,3,8.25
E02001819,1.1330621731551425,0.3341080766995932,-0.12091110717002747,97.10923881464264,-0.6208670586991142,52.26377952755905,19.11261530073558,2.4485876094714207,11.375140607424072,10.700224971878516,13.948256467941508,15.410573678290213,13.582677165354331,8.028683914510685,4.956531035103055,4.550714000192032,2.1864524434509782,3.03,16.73,8,7.93
E02001820,1.18691299411704,0.412839302301579,-0.10766819574232897,97.19269274434926,-1.1723789327347576,50.42498719918075,25.285725500069717,2.649173496086604,13.804403481822836,12.708653353814643,14.531490015360983,10.977982590885818,8.161802355350742,5.007680491551459,4.926528784799256,4.821893169499378,2.397729422682364,2.92,17.21,3,8.41
E02001821,0.8743754461099216,0.1784439685938615,-0.49970519685264475,98.05496074232693,-1.2534769992290251,51.41862489120975,7.350513159841581,2.551672887894572,12.741514360313316,11.174934725848564,17.75456919060052,14.464751958224545,9.973890339425587,4.769364664926023,4.843399374720342,4.65586330030361,2.3385162572785756,3.22,17.15,6,8.2
E02001822,0.9789844667797938,0.1957968933559587,-0.36843570297660777,97.820127920637,-1.1606737861807839,51.10939112487101,4.637140456172508,2.610760078327656,12.512899896800825,12.08720330237358,16.150670794633644,13.583591331269348,9.468524251805986,5.366357069143446,4.827513417131532,4.74406218485471,2.403851797429913,2.88,16.68,4,8.31
E02001823,0.6960845245494096,0.4101926662523307,-0.4173439598862705,97.88688626476072,-1.0554313632631882,50.56858564321251,31.09365970243938,2.672439799377188,14.889836531627576,11.644160151622838,13.954039327173655,11.253257521914238,8.36294716891732,4.110400379057095,5.061961921261596,4.96563792816552,2.4425553354123744,3.35,18.14,3,9.18
E02001824,0.7611241217798594,0.8665105386416861,-0.12985798725821376,97.21311475409836,-1.2692922704465786,52.62172284644194,26.728942750243483,2.512533353889423,12.230805243445692,10.908239700374532,14.349250936329588,12.897940074906366,11.224250936329588,7.244850187265918,5.021904886354487,4.825108606353353,2.3494158149002,3.51,18.38,3,9.28
E02001825,0.5912495072920773,0.3810274602548942,-0.7486607238231903,98.17369596636448,-0.9648838322928263,51.59533073929962,7.313268067619908,2.617140183696923,12.230869001297016,10.259403372243838,15.058365758754864,13.398184176394292,12.023346303501944,7.587548638132295,5.1298987149230735,4.859036909945142,2.2955081201909637,3.42,17.36,3,9.38
E02001826,0.7326007326007326,0.1628001628001628,-0.18926461102788608,98.10066476733144,-1.7351891177396608,50.97961344982791,7.516970972180918,2.6460677608592147,15.766481334392374,11.19936457505957,12.94678316123908,10.802223987291502,8.644426793751654,4.567116759332804,4.973279507552487,4.870606649492553,2.4805856694506945,3.77,17.76,1,9.13
E02001827,13.178294573643411,2.0775193798449614,1.253869775470559,78.72868217054264,0.9209311114306573,51.53061224489795,27.875451257442897,2.442589000124186,10.636982065553491,13.00247371675943,12.940630797773656,11.456400742115028,10.915275200989488,8.379715522572665,5.0106352940962555,4.554928969551344,2.2413035979836446,1.26,9.68,7,7.27
E02001828,9.144377538159922,1.8764878868505808,1.0096767436694984,85.1841478784484,0.04905019797529178,51.31874298540965,22.16660722664469,2.37847518634309,10.311447811447811,12.682379349046016,14.113355780022449,10.95679012345679,11.672278338945006,10.143097643097644,5.240688253711401,4.703203926259457,2.2114921431616197,1.25,9.54,8,7.16
E02001829,12.663755458515285,1.7903930131004366,0.9919570649478926,80.89519650655022,0.6699545341606704,51.411573823688485,16.999232721825024,2.390047062520475,11.746890210924825,14.775554353704706,13.499188750676042,9.767441860465116,9.843158464034614,6.479177934018389,4.980176086611547,4.370712874773608,2.246682349293802,1.2,8.87,10,6.74
E02001830,14.185422258930416,1.899648977906256,0.9156710891816032,79.74396035515177,0.5143296982573009,50.275285481239806,7.474914945584423,2.5257286443082556,9.115008156606851,12.163539967373572,15.07952691680261,12.75489396411093,12.367455138662317,8.849918433931485,5.0682750735426705,4.282206299391671,2.1573092896885786,1.26,8.79,9,6.86
E02001831,7.667103538663171,4.633963677214005,1.6550042982434747,81.16457592211196,0.2633287582190675,52.219970523212965,43.37683956779963,2.6292451616563626,14.30545320560059,12.18680913780398,13.8448784082535,9.91156963890936,7.894252026529108,4.918938835666912,5.434594984840585,4.72384171570559,2.456113913792766,1.42,9.8,4,7.54
E02001832,7.51671080842477,2.812460587715979,1.1990420148934569,84.66389204187162,0.5247277826666037,50.81742168975415,23.41303253676493,2.539978312348448,10.383127417945838,13.053787595157868,14.888306501934355,12.30500436790216,11.431423936103831,6.751528765755648,5.372960909543803,4.485259889315534,2.3052248956470613,1.31,9.51,8,7.18
E02001833,14.016172506738544,4.481132075471698,1.4378403190031215,75.35377358490565,0.6613115295041252,50.32657846256908,39.02066042208224,2.5761842072235073,12.71143861999665,12.192262602579133,14.235471445319044,12.142019762183889,9.462401607770891,5.794674258918104,5.260096153727839,4.461299815568389,2.38361294602174,1.64,10.95,6,8.17
E02001834,7.252783235101506,7.121807465618861,1.5679881286666355,79.42043222003929,0.34216281590307596,51.932989690721655,58.14785013177294,2.734334037176438,15.335051546391751,11.469072164948454,13.708118556701033,8.6340206185567,6.411082474226804,3.479381443298969,5.194067345174237,4.877484781308751,2.5702599313691072,2.14,13.02,2,9.53
E02001835,8.070796460176991,2.1828908554572277,1.3191960276167207,84.33038348082596,0.5161213113407012,51.57018982891961,36.40956053901522,2.5850979810032744,12.3271619404734,14.178579798453244,13.991094445746429,11.729552378720411,8.68291539723459,7.194750410124209,5.101694025043223,4.465908118654584,2.3409630184091834,1.31,8.67,6,7.11
E02001836,14.892915980230642,4.492037342119715,1.2937261627428716,74.80505216913784,0.7717949225643719,50.088378258948296,39.23028302961542,2.467035430536417,12.814847547503314,12.074679628811312,13.996906760936808,12.737516570923551,10.307114449845338,6.8714096332302255,5.207297968160868,4.395682961121367,2.4021558925448057,1.62,9.62,7,8.15
E02001837,10.274678916283866,11.221524327364769,1.5468661444474734,71.96962594918908,0.6083747025931259,51.36444071900903,72.40881267293399,2.849898099900102,14.417435037720033,12.27530967681848,13.188041352333055,8.903790630529944,4.880320387445282,2.5891776101331843,5.2225156531317545,5.132262782217954,2.6263008752060975,2.33,14.82,1,10.17
E02001838,8.598599920750232,2.152952053889843,0.7229457551343218,85.62937524765553,0.4437743723504496,51.50033046926635,6.631623661457417,2.468469140642134,12.055518836748185,11.46067415730337,14.514210178453403,14.461335095836086,11.526768010575015,6.860541969596827,5.358471289367784,4.613138355637268,2.2606937143863943,1.28,10.56,9,7.63
E02001839,12.340887923005278,8.366966780502949,1.3560367739591934,73.68829556038497,0.5441060574092813,52.30674278660701,35.06442759091896,2.6965144965306678,13.717018978552693,10.538497145502236,14.318777966363216,11.232834439129764,8.116031476623977,6.58848943064342,5.231108616854587,4.672828834461906,2.4803748048065244,2.0,11.42,3,9.55
E02001840,12.21747734610978,14.779710446828457,1.9032463733948213,64.27455473388189,0.7034058063537957,53.17322432294328,63.10697564398031,2.822059969357387,15.022994379151765,12.355646397547266,12.100153295861013,9.197751660705162,5.498211548288197,3.464486458865611,5.0479310788399525,5.136974216139274,2.595387257873097,2.39,14.79,1,10.26
E02001841,15.138306789606034,2.447611064543169,1.0174513253566555,77.116512992456,0.9287856882709992,50.718102872411485,26.04682054832946,2.381548136800847,9.519038076152304,12.10754843019372,13.977955911823647,13.560454241816966,14.529058116232466,8.517034068136272,5.183467524869095,4.351567427189173,2.1200844281612037,1.12,8.09,9,7.06
E02001842,27.884496220101624,13.099516668732186,1.6181985335821798,51.03482463750155,1.077445489274716,51.05573287503069,57.408088420905365,2.6655012613774507,15.47999017922907,11.895408789589982,14.16646206727228,9.673459366560277,7.512889761846305,4.701694082985514,5.057518879995106,4.324132656254979,2.479631560939188,1.26,9.61,4,9.74
E02001843,12.36818318770714,8.707442000602592,1.4710308818206037,72.70262127146731,0.6248857593132086,50.554224086279206,53.76516783943494,2.702643158790964,14.529658478130616,11.788496105452367,13.496105452366686,10.290593169562612,8.582983822648291,5.317555422408628,5.20839265902005,4.662495252607361,2.5094434290987855,2.06,12.29,4,9.53
E02001844,7.8316352783781,5.320572193063703,1.480321991377277,80.81712462694247,0.49244218036888393,50.8681607106804,51.327065012978,2.517416381546996,13.890571370886333,12.123965273571573,13.264688067837676,12.002826569755705,10.862103775489604,8.802745810619825,4.901564199041894,4.808111029984782,2.35710911096945,1.59,9.38,4,8.45
E02001845,16.986794717887154,10.399159663865548,1.5845201844711503,65.32112845138055,0.8820993671258759,51.66416791604198,57.69426357726335,2.7419517527778914,15.397301349325335,12.023988005997,14.167916041979012,9.11544227886057,7.766116941529236,2.788605697151424,5.094976442530006,4.526126978647638,2.558465343139547,1.45,11.24,4,9.83
E02001846,14.061542233664335,12.43104082383229,1.8751819420291556,64.01863430182665,1.0874761788441973,51.11492281303602,62.327126743189815,2.8013311911054353,15.09433962264151,12.313158539573632,13.477088948787062,10.00980151923548,5.880911541288899,2.928203871600098,5.003274939689963,4.969118613893322,2.5866570392750723,1.94,12.41,1,9.5
E02001847,7.498660953401178,2.945902517407606,1.2974797329166672,84.41349758971613,0.39331036157485705,51.51885474860335,7.679055877234648,2.5201263887595853,12.69203910614525,12.098463687150838,12.72695530726257,13.18086592178771,11.85405027932961,6.302374301675978,5.394990253808298,4.7059200890882344,2.288330618991974,1.47,11.95,5,8.25
E02001848,20.27599398824976,22.61237874026506,1.7376264606481275,48.23063260008198,1.1622623157445657,53.1166039763568,36.93797683711893,2.8784193047229034,13.8097796883396,12.802256851155294,11.257388500806018,7.213863514239656,4.876410531972057,4.271896829661472,4.888844237042334,4.7664383335842135,2.617356620386449,1.86,12.54,1,9.75
E02001849,12.709068153373536,18.69382182273296,1.886942070963911,59.77926954147229,0.7969135259871931,50.18867924528302,67.44277914294413,2.8405636877488685,18.45726970033296,12.552719200887902,11.220865704772477,7.258601553829079,4.439511653718091,1.853496115427303,5.055608659738987,5.031091302663638,2.663083727302397,1.78,9.89,1,8.86
E02001850,43.1144683323649,16.467170249854735,1.601855490571076,30.633352701917488,1.57334999757315,49.91348483100704,36.57294742572461,2.885605286268138,14.084669512054443,12.41204291152382,12.423578267389548,8.813011881416543,6.57515284346522,4.095051332333602,4.973971309724664,4.51852237926242,2.5746093796140936,1.23,11.0,3,10.12
E02001851,12.151591935661562,10.17957474936653,1.7758053265322662,69.18585435716646,0.9469922808191655,51.62031968469455,41.33202584534518,2.687327509774774,14.987957083424568,12.30567111889643,14.484344208451938,10.4554412086709,7.521348806656449,4.587256404641997,5.099866427824199,4.850466541943434,2.474484780277952,1.92,10.74,2,9.18
E02001852,23.265073947667805,15.173492605233218,1.730880027310269,52.986348122866886,1.0748199154126594,49.96495163325389,59.83773669778162,2.86117894939009,15.477358755082014,12.533295948408805,12.351044441329034,10.023832889387355,5.958222346838637,3.588952754801626,5.01529110563245,5.0369526024136295,2.6019700117265514,1.5,11.18,2,9.16
E02001854,20.796201607012417,14.89408327246165,1.7961326540402778,55.44192841490138,1.044328611324043,50.57228256907487,20.415086243638054,2.8041090054268185,14.995990376904572,11.912225705329153,12.444412043449733,9.178391776627542,5.810308376467158,3.696143471604578,5.207297968160868,4.788324729085938,2.5159377414657667,1.76,10.29,2,8.92
E02001855,2.627869512686267,8.095046314941603,2.155090957957814,79.59122029802657,0.05561338951755758,54.3772745653053,32.12666137899656,2.8020238511475926,13.050950262838656,10.73594824100283,14.769510715729885,9.866558835422564,6.540638900121311,5.105135463000404,5.234312036572124,5.049214776063731,2.5596840662662403,3.16,19.54,1,10.16
E02001856,31.821954762398835,17.752645777132184,1.798171736519251,40.16393442622951,1.4405144742304083,50.061437640794594,50.61471444532814,2.958598261511811,17.63260290804833,12.871185746467336,11.69363096457096,8.12000819168544,3.420028670899037,1.8226500102396064,5.043425116919247,4.918520005188451,2.7038876028319097,1.27,10.89,1,9.36
E02001857,25.608083724287265,17.51714182605558,1.7877818830762724,47.02995308552869,1.3529028897618147,49.19343326195575,51.39221595480203,3.0042611099015115,16.5667380442541,13.711634546752318,12.997858672376877,8.665239114917917,4.846538187009279,2.0842255531763025,5.099866427824199,5.2652775124698366,2.732079640996643,1.57,11.08,1,9.55
E02001858,44.08484583424448,23.14673081128362,1.591121169512345,22.4688388366499,1.684607455812781,50.99605837860871,57.49235052844202,3.159289334508546,15.137956748695004,12.091189943538936,12.421433897943963,8.799403430275914,4.293171407265367,2.631298604452967,5.00930107108312,4.804840381116659,2.693454026677612,0.77,9.8,2,10.69
E02001859,69.16786916786917,15.401635401635405,0.939586294477677,9.581529581529582,1.1909007227585833,49.260226283724975,30.42753324641399,3.0511269995396,14.466686007155982,13.635044966637654,10.685620346194758,6.70147954743255,3.6360119911033753,2.4078909196402667,5.052416828111211,4.6709579265260945,2.7599265188319504,0.87,10.83,1,11.6
E02001860,54.616292798110976,18.72491145218418,1.369026888322435,15.855962219598585,1.927354846073429,48.59228362877998,87.32518420551857,2.931618487446069,14.992469007067546,14.552195574093384,10.925732823543042,7.287683930019696,3.788668752172402,2.966052601089097,5.096812990337308,4.795790545596741,2.6608478606731985,0.66,10.65,1,10.7
E02001861,56.7044339370149,25.65795343027924,1.372007762044694,8.930323846908735,1.561093718927191,49.22019561194819,96.63561305906696,3.094728408142966,14.001233588862457,14.10696977707287,10.318089699532996,6.3441712926249005,3.0927835051546397,2.793197638558464,5.111385197196399,4.760463070394127,2.7365040176673525,0.83,10.39,1,11.53
E02001862,55.07745266781411,20.0870709729675,1.4233632447783175,12.827781715095677,2.061358605263183,50.46644598254589,44.74633335462126,2.9543625984056403,13.702477680810512,13.913130705186076,12.027284582204835,9.078142240946937,3.8419099207543375,3.350386197211355,5.195730777772936,4.844187086458591,2.617700691469452,0.7,10.87,1,10.68
E02001863,66.5833928146562,16.78562931239591,0.9250554450950417,9.707351891506068,1.4819721760612994,48.38135894699395,37.17032474903297,3.1485098507168114,14.206095102573224,13.565753587098303,9.415391912723823,5.822364520336772,3.260998458437092,2.4902170046246885,4.991112627607392,4.687671407499835,2.6936207488116106,0.99,12.52,1,12.89
E02001864,20.796201607012417,14.89408327246165,1.7961326540402778,55.44192841490138,1.044328611324043,50.57228256907487,72.93923414374407,2.8041090054268185,14.995990376904572,11.912225705329153,12.444412043449733,9.178391776627542,5.810308376467158,3.696143471604578,5.135798437050262,4.912654885736052,2.676048381722938,1.76,15.44,1,9.59
E02001865,63.7751074467152,18.41066573107622,1.1245000596202375,7.929129023769844,1.9178663563375904,48.75229839768847,93.56255177693244,3.0439343753718684,14.858593818404692,13.370107696348832,11.251203922598725,7.284826197355748,3.362227475702653,2.635496016110673,5.187944309066666,4.757032535297338,2.6631932088611654,0.68,11.18,1,11.62
E02001866,66.994708994709,18.232804232804234,1.2071423790872151,7.6190476190476195,1.3375041969504586,47.66433274114327,110.83423648113585,3.137368988089775,13.888598599644686,14.327515936879506,11.422301180896644,6.865921203887554,3.02016929668722,1.9751280175566936,5.181783550292085,4.953006181259619,2.7168051643227353,0.74,10.74,1,12.96
E02001867,55.09921550530687,28.553299492385783,1.2482038407067113,7.579603137978773,1.6646460074460268,50.32853025936599,94.50265894762288,3.083415854919055,13.556195965417867,14.121037463976943,9.98270893371758,5.971181556195965,2.9048991354466858,2.270893371757925,4.960744524482791,4.906015244966153,2.7081262182128363,0.81,10.94,1,12.19
E02001868,69.9633326543084,3.188022000407415,0.9622735562653134,19.71888368303117,1.5067672414152293,49.75619464623345,56.67787808948379,3.055695211800831,12.737585829435766,12.837098218728231,10.130361229973133,6.508110259727336,5.025375659269579,3.303811324509901,5.2548878086207,4.685828089005546,2.6384138583463055,1.33,12.59,3,10.66
E02001869,22.131849315068493,46.73230593607306,1.868459751413212,17.73687214611872,1.9345114443093472,52.56482525366404,25.819952637187843,2.9095404847671906,12.810033821871478,13.711950394588502,9.498308906426155,5.777903043968434,3.086245772266065,1.8883878241262684,4.883559211528279,4.9082333604781745,2.7065638570399475,1.29,11.48,1,10.89
E02001870,64.36763913478562,8.421214687091064,0.9996261539256552,19.390347163420827,1.6299330871782212,51.206961785849415,75.31117825748484,3.059135076227635,13.477109345440788,13.144154370034054,9.655694286795308,5.970488081725312,3.3371169125993188,2.383654937570942,5.093136515607999,4.8895969657192,2.6796596565817916,1.04,12.46,1,11.24
E02001871,16.646677860398178,7.687694890861117,1.851353548789288,67.1743823458863,0.7527412601211783,52.8685116997268,50.36444019522932,2.7215392075640903,15.655065922318563,10.571326760897968,11.842261551253118,9.751751989547452,7.411806627865543,4.6917686186007845,5.165928178502291,4.979488565099419,2.544657258393592,2.72,17.89,1,10.68
E02001872,5.872844827586207,6.492456896551724,1.9879629129617011,79.20258620689656,0.1235137103653684,53.61226960850263,38.14434233339198,2.7723532579535797,16.18458226826315,10.25158078837616,13.197901251177182,9.256020449347504,7.116911072245393,3.632449885645096,5.128714582161857,4.92870191133357,2.573924933121002,2.89,18.67,1,10.18
E02001873,38.7366016517308,29.55543841152697,1.7977160390473717,18.476541908276225,1.9734658306780914,50.79726651480638,62.07969138393455,3.0478794174312993,15.463465919046785,13.98282810583494,10.618538636761873,6.623444892237602,3.2854389346416686,1.8924128263536009,5.1664987919271885,4.824305715904762,2.7135051955291636,0.73,11.65,1,9.99
E02001874,70.14865407794295,11.771795901968662,1.1228246244529896,9.823222177581355,1.6453462879821716,50.89142628205128,52.74017544976617,3.1624241747865574,13.872195512820513,13.431490384615383,8.804086538461538,6.119791666666666,2.4939903846153846,1.4923878205128205,5.12455904041457,4.86599480426999,2.725661848254015,0.7,11.96,1,12.75
E02001875,33.117607676857844,36.04106226288775,1.5083085577485422,20.34144164249052,1.788555651712805,49.01142355008788,63.27443305056868,3.195313943586176,15.597539543057998,13.43365553602812,8.963093145869948,4.734182776801406,2.2847100175746924,1.548769771528998,4.796616650559047,4.446174454497633,2.811147353284297,0.76,9.99,1,9.51
E02001876,26.689462231893067,35.08237488343177,1.637332441338656,27.45414982903326,1.728567052357944,52.92421271196216,54.15253230486578,4.031278918006983,10.554850617141538,6.621294266928135,4.314223093782443,2.197485292421271,0.9285961471911408,0.8363133002653131,5.160204064418402,4.943782987108415,3.2219763731965774,0.69,7.79,2,7.13
E02001877,73.78781766841468,10.964098426784991,0.9199146536980347,7.2771278741428,1.6977930144310756,50.06008171112713,100.6574972901478,3.1534129534482864,13.898902507410076,13.450292397660816,8.683809981574942,5.615637266682688,2.50741007770568,1.6902988063766722,5.172754143572691,4.798266815950004,2.7133572338590426,0.58,11.42,1,12.23
E02001878,58.27119000105031,21.216258796344924,1.2757974989859169,8.864615061443127,2.0877047548500722,50.480769230769226,43.5546524362643,3.1735495541524346,14.454431438127092,12.970317725752508,9.584030100334449,5.779682274247492,1.766304347826087,1.8185618729096988,5.101085197018328,4.65586330030361,2.7372798747532245,0.84,11.58,1,11.9
E02001879,45.84538653366583,22.87281795511222,1.5598494247016625,19.45137157107232,1.956188460345449,49.422375354681805,60.8852359538055,3.1360932504444023,15.666801783542764,13.052290231049856,11.096473449533848,6.120794487231455,3.465747871909201,2.9995946493717067,5.038898759369115,4.903050083416319,2.7639828792201495,0.87,12.47,1,9.63
E02001880,31.22695106149706,10.206319146815508,1.8115301752096211,49.06807535134058,1.2175353544429288,51.68517049960349,75.38215448646422,2.931986459552659,14.908802537668516,12.08366375892149,10.715701823949246,7.2363203806502785,4.183187946074543,1.506740681998414,5.0682750735426705,4.908971640319756,2.685814142211538,2.15,15.23,1,11.22
E02001881,66.61585365853658,8.336509146341463,1.0926238653443743,15.100990853658535,1.9408341345539994,50.11800245445105,71.14610516020554,3.093844835930453,13.839327858019445,13.726045501746436,9.270272821674691,5.58859624280185,2.699896157840083,1.689795147739073,5.199049364889368,4.695924549256556,2.724309479715154,0.97,13.84,1,11.87
E02001882,45.43822242172595,8.899113455279991,1.6149216707903569,36.561553136572776,1.4045312726402224,50.50750220653133,58.35959510566353,2.9466662549236227,14.287290379523393,11.937334510150045,10.613415710503087,8.020741394527803,5.913503971756398,3.662842012356576,5.136974216139274,5.029784112935016,2.592767137908959,1.61,16.29,1,11.36
E02001883,13.950211366838891,7.597463597933301,2.0507337159117296,68.71770784405824,0.6734619723914765,51.56940246454313,36.54837181825442,2.7810393137111595,15.461520576610091,10.485933503836318,13.473610788188797,8.4747733085329,6.579865147640083,3.092304115322018,5.271459912378154,4.94021282979971,2.595576998299013,2.64,14.75,1,10.49
E02001884,68.84570082449942,11.415390655673342,0.9597006586704427,8.078131134668237,2.2027495734453373,50.30882645945407,77.67615410219976,3.1450896548089697,13.54851564056585,13.229727037258415,9.473998804542738,4.951185495118549,1.813110181311018,1.2452679816696557,5.286750730176571,4.60816569496789,2.7484659563184515,0.72,12.18,1,12.0
E02001886,41.98504143925612,14.998989286436224,1.5367128836835782,30.442692540933898,2.069895414550845,48.618065291407966,49.69289182004864,3.098786908196119,16.422992189064693,14.2799919887843,11.215701982775888,7.640696975766073,5.7780893250550776,2.573603044261967,5.034351820713572,4.666265285347902,2.7015599046203125,0.85,11.03,3,8.66
E02001888,26.100278551532035,7.674094707520891,1.5982333134212372,58.41225626740947,1.0539916927354023,51.69222268269098,58.27025519658999,2.8335139578794033,14.615278353363726,11.47948611686697,11.106506423539162,8.191739190495925,5.746650089791407,4.323801630059401,5.093750200806762,5.1089711948171175,2.605809628172326,2.25,14.49,1,10.56
E02001889,68.64022975809124,10.08505467800729,1.2211664600998484,10.129238926322763,2.048252116538462,49.77034120734909,97.4900507792082,3.0936835184676568,13.429571303587052,12.642169728783903,10.32370953630796,6.36482939632546,3.2917760279965007,2.252843394575678,5.202356975402125,4.72384171570559,2.7009210355506417,0.91,12.25,1,11.85
E02001890,27.07497995188452,14.043704891740177,1.7089675077811335,46.0906174819567,1.9834043534828938,49.34244061576104,39.26590882671711,3.206463499536813,16.831481292690388,13.854623305127944,10.255887450300744,8.237333061474155,6.045468447344276,4.037108777653176,4.747537427275013,4.553876891600541,2.7354212657116665,0.95,9.21,4,6.66
E02001892,55.05870165745856,7.99378453038674,1.568558365613176,24.179903314917127,2.075419305865446,51.18150249851783,57.14240399148732,2.955375995928624,14.830185483187938,13.381892097908022,9.00313373422546,5.979503684255104,3.159142881341577,1.6854408401795546,5.096201182425903,4.9037921984782065,2.678681683822001,1.27,14.13,1,11.49
E02001893,40.60516772438803,6.878966455122393,1.2435247270071337,45.90888485947416,1.1439571312420915,50.10024504343952,56.01818094318171,2.8690829149738133,13.0207173089775,12.185341946981511,12.719982178658944,9.723769213633329,6.738694586767655,4.622410336377812,5.0271645960474665,4.807294370078226,2.498200921387934,1.58,14.25,2,10.91
E02001895,14.515408664582402,6.520768200089326,1.7434158333089536,70.83519428316212,0.880369615953611,52.38938053097345,36.65852305461699,2.851396835576123,13.075221238938054,12.035398230088497,12.610619469026547,9.103982300884956,6.869469026548673,5.110619469026548,5.2847254130285695,4.987025428457122,2.5669104025857687,2.72,12.73,1,9.84
E02001896,75.15008365318374,10.63871666174589,0.8922867906671922,4.704261391595316,1.9553276135504343,49.787905692019336,90.22318616585396,3.0959002844066186,15.122817401598107,13.2287659070731,9.105257965867612,6.106343099536352,2.693104468777745,2.387294071224228,5.21330399222108,4.894850261102546,2.6827578423667346,0.71,11.27,1,13.22
E02001897,40.575005796429394,28.71551124507303,1.761234128472032,10.79295154185022,2.6459560713064154,50.357832557082816,46.837545380848944,3.0968808187296655,14.620015903669204,12.40486197887084,9.92843348858344,7.111212086788594,2.942178802680904,2.3514710894013406,5.02912987673242,5.0795392727434665,2.747497536010739,0.79,12.29,1,12.52
E02001898,18.938700823421776,2.912473315035072,1.0370850536618226,72.7355901189387,0.9525276656337597,50.05347593582887,59.43466651485756,2.7204507143006653,13.888464476699772,10.43544690603514,14.545454545454543,11.398013750954927,9.06035141329259,5.836516424751719,5.205653681684617,4.658710952916121,2.4416982249372285,1.97,12.12,5,9.53
E02001899,31.411833626244874,3.9953134153485648,1.3523322052200764,54.528412419449324,1.8242279826178498,52.0158010921343,37.31981284459432,2.43341154090398,14.1280353200883,13.570349715347971,12.025095852213315,10.456605088881144,10.456605088881144,8.469850121993726,4.776599301615622,4.421247347827163,2.267759159036263,1.24,11.79,6,7.22
E02001900,31.05349426315005,17.43406347787215,1.7750811470843326,33.66115333035315,2.4807755436963665,48.57059933246264,43.37244310893774,3.1298439650487078,14.26498331156581,10.419387607023657,12.03018429836018,9.519663328979828,6.123929763459586,4.280946161660137,4.842611042003125,4.741447804280639,2.7636828701037586,0.9,8.86,2,7.13
E02001901,12.736428395971505,4.163596168017686,1.755237150941585,73.42176369442397,1.3592808308024478,52.28640192539109,49.7930582316737,2.9103605099829997,18.904933814681108,12.815884476534295,11.937424789410349,9.458483754512637,6.5703971119133575,4.043321299638989,4.290459441148391,4.582924577040772,2.5251475475042064,1.05,9.74,6,5.88
E02001902,22.17071611253197,4.14002557544757,1.2844089030352304,67.63107416879795,0.8943118251553798,50.688,55.57166373682357,2.7053799725463312,15.664,12.512,12.144,11.104,6.864000000000001,3.824,5.099866427824199,4.676560182074764,2.496647785433582,1.9,11.16,3,9.56
E02001903,73.83605745418524,8.29618623080733,0.8449601693853127,5.324418028727092,2.323901592890044,49.58606202891387,110.66321680839636,3.0991757174147683,15.729642901272706,12.76411713826764,9.057209934511306,6.524156678611146,3.299147411343136,1.6928209563820589,5.251225759014186,4.650143551630823,2.703334995304434,0.61,11.88,1,12.51
E02001904,43.51372345934749,6.253236664940445,1.5584443904942564,40.13464526152253,1.6765301354007194,50.7761082826276,33.64773436144145,2.8491484061159893,16.205140941264126,13.423568856326836,10.2694647957283,7.587234570967341,3.849497081832857,2.2351918539674656,4.943782987108415,5.031091302663638,2.654061614517924,1.45,11.12,1,10.31
E02001905,27.710726104730387,4.798520537278567,1.576388501057507,57.30971384076309,1.675896916470409,55.540111199364574,22.993022764596013,3.931880140731176,8.528594122319301,6.284749801429706,6.612390786338364,5.56989674344718,4.775615567911041,3.713264495631453,4.705015520957808,4.209160236650682,3.1159188095989396,0.54,4.96,7,3.81
