MSOA11CD,asianr,blackr,mixedr,whiter,otherr,femaler,popudensity,Age17_29r,Age30_39r,Age40_49r,Age50_59r,Age60_69r,Age70_79r,Age80r,LowFV,HighSSB,childrenemerg,alcohol,copdprev,obprev,Imdscore,Imdrank,Imddecile,Imdquintile,prevalence
E02003210,2.2335543090260073,0.34676185619581845,2.223355430902601,94.278429372769,0.9178990311065782,51.519696060787844,32.10251444303734,10.127974405118977,11.617676464707058,13.00739852029594,13.987202559488102,12.50749850029994,12.15756848630274,9.448110377924415,5.490039335,8.9323355,202.0,85.2,1.73,9.59,6.819054806251338,6325.0,10,5,6.18
E02003211,2.5875190258751903,0.45662100456621,2.048940405104789,93.9234281700035,0.9834913944502985,51.19328922495274,16.43960064631592,7.667769376181474,7.38421550094518,9.215500945179585,13.173440453686199,15.099243856332704,19.671550094517958,17.52126654064272,5.207031438,7.538962,143.9,82.2,1.76,8.85,8.822835653960283,5855.0,9,5,6.14
E02003212,2.18742529285202,0.6454697585464977,1.757112120487688,94.9438202247191,0.46617260339469285,50.82555635319454,2.6794830572534183,11.234745154343145,9.787030390045466,12.311557788944723,15.230916487197893,13.69944962909787,13.280689160086146,8.052165589854033,6.043502828,9.3449604,165.7,94.8,1.49,13.57,10.825135615458017,5280.0,8,4,7.38
E02003214,3.2949409534917624,1.5599941682461,3.0470914127423825,91.26694853477183,0.8310249307479225,52.507331378299114,47.505900550138286,14.912023460410555,15.410557184750735,10.879765395894427,11.788856304985337,9.032258064516128,6.026392961876833,3.167155425219941,10.54632165,12.9567362,175.5,157.9,2.17,17.09,53.62955175688509,187.0,1,1,9.48
E02003215,3.5847647498132935,1.299477221807319,1.5235250186706497,93.03958177744586,0.5526512322628827,51.6,46.096819725558134,11.407407407407408,11.037037037037036,11.466666666666667,15.674074074074074,13.644444444444446,13.762962962962963,8.725925925925926,5.118161385,9.2228525,137.4,93.2,1.86,13.13,11.259845221112696,5161.0,8,4,8.28
E02003216,4.523018031630905,1.521104059635338,2.518384204694268,90.09771330714213,1.3397803968973507,51.24548011249498,32.07812799046825,12.896745680996386,13.288469264764965,11.751707513057452,14.84531940538369,12.2840498192045,10.727199678585778,6.217356368019285,6.432612023,10.2678203,189.1,108.5,2.22,13.49,19.061031126698815,3233.0,5,3,9.19
E02003217,5.037237643872714,3.3581584292484763,2.789438050101557,87.93500338524035,0.8801624915368992,51.16247816153743,58.95084420098117,14.016933207902163,14.393226716839136,13.049321327778523,13.54656632173095,10.092729471845182,7.86184652600457,4.609595484477893,7.528516891,11.6844569,181.2,127.9,1.78,14.65,25.99501280607937,2086.0,4,2,8.45
E02003218,6.2595187328662805,2.4672555589399936,2.9850746268656714,87.34389278099299,0.9442583003350593,51.93691624559792,45.90964524939366,15.204409738171796,12.800489970907977,11.98897565457051,14.178533149594244,11.49900474659317,7.671107028020212,4.287245444801715,8.77957228,12.2219683,143.7,155.0,2.11,15.5,39.360652646069134,759.0,2,1,9.42
E02003219,5.535536302997777,2.3767538143065243,2.599095300161006,88.46124357893123,1.0273710036034656,50.141262890238735,1.450283752565711,13.363469416584264,16.782031360361632,14.006215567170505,12.650091820878655,8.998446108207373,6.081367424777511,3.015962706596977,5.455864725,9.3395762,199.4,72.7,1.45,11.49,9.279158711393526,5741.0,9,5,6.73
E02003220,4.459156849381754,1.5480479018596047,2.083536169798462,91.2764093077597,0.6328497712004674,51.13364584329857,18.885734965344856,13.909882330431456,12.12092222328518,11.690423801779394,15.708409069166745,12.647086960681145,9.327465799292069,7.911604324117478,5.358405684,10.096884,158.3,101.5,2.22,12.83,13.179480663516252,4620.0,7,4,9.14
E02003221,26.84030157642221,2.3440712816997946,2.481151473612063,65.46949965729952,2.8649760109664153,48.7091458390552,36.39741403665148,14.940950288382313,16.341664377918157,14.817357868717384,14.268058225762154,10.203240867893436,5.863773688547102,3.1996704202142268,7.103574481,12.9498099,143.6,148.7,2.11,15.91,29.66977140322342,1576.0,3,2,9.93
E02003222,6.08579980046558,1.7958097771865646,2.278017958097772,88.82607249750582,1.0142999667442634,50.01705902422381,35.33670645801942,14.15899010576595,14.124872057318322,13.664278403275333,16.99078812691914,12.9136813374275,5.953599454111225,1.3817809621289663,5.74361131,11.5740431,138.6,81.1,1.31,13.4,7.699793142857143,6127.0,10,5,7.47
E02003223,14.165060130358947,3.717984026438997,3.130450748186909,76.99440007344165,1.9921050215734877,48.52173913043478,22.713745745453217,16.201372997711672,18.791762013729976,14.526315789473685,12.787185354691074,9.327231121281464,4.951945080091534,3.0663615560640736,6.046682517,13.2705822,132.1,111.3,1.57,12.58,16.02408751078309,3866.0,6,3,8.4
E02003224,4.4431418522860495,1.5240328253223916,1.9460726846424383,91.17233294255568,0.9144196951934349,51.365669884624445,44.56433321738868,11.455144808099835,12.761949611490465,10.960678125735814,14.386625853543677,14.39839886979044,11.702378149281847,8.464798681422181,5.192816253,9.9208318,173.4,89.3,1.95,13.16,9.762625588066552,5604.0,9,5,8.78
E02003225,8.344988344988344,2.2843822843822843,2.9215229215229215,83.6052836052836,2.843822843822844,50.71619707224934,22.08293528998603,14.213757280025185,15.724854399496301,13.222099795372266,13.946167165118842,13.237840390366756,7.555485597355579,2.424051629151582,5.376238548,11.5000609,143.2,96.9,1.34,13.3,11.409853138637127,5116.0,8,4,7.93
E02003226,57.594224639039936,3.309581848865554,3.206450403150197,33.04894055878492,2.8408025501593848,45.60826249885751,116.00473079176582,19.541175395302073,18.50836303811352,16.02230143496938,13.024403619413217,7.577003930170917,3.6376930810712,1.1242116808335618,7.443965776,15.127505,133.8,155.2,1.38,12.83,25.15580496453901,2195.0,4,2,9.09
E02003227,18.380151147868247,5.290175388564095,3.721659774704121,70.4976472265792,2.110366462284329,51.95177956371986,59.898493687181386,15.312858783008037,14.265212399540758,13.13145809414466,13.002296211251435,9.873708381171067,5.453501722158439,3.0855338691159586,10.47172175,13.5342614,168.3,172.6,1.96,14.6,47.145730885463884,402.0,1,1,10.66
E02003228,31.14964675658317,2.8773281952472702,2.0423892100192678,61.74694926140013,2.1836865767501603,49.44677603967951,42.6103917651196,14.332951799567596,14.180338293272287,14.294798422993768,13.747933358768918,10.466742973419814,6.676840900419687,4.70558311077197,5.864450206,11.826418,143.1,103.9,1.49,13.8,15.779327101528384,3933.0,6,3,8.45
E02003229,5.613415710503089,1.729920564872021,3.759929390997352,86.84907325684024,2.0476610767872905,51.708469647400946,30.476221482736513,13.649581970192656,14.249363867684478,13.431479462013812,17.557251908396946,13.667757179207559,6.324972737186478,1.0905125408942202,5.705734639,11.4990319,165.7,92.0,1.35,12.62,10.91494989831762,5255.0,8,4,7.75
E02003230,27.35189641342959,3.4949008823192393,3.380313968144838,64.00825025782055,1.7646384782857798,46.61489664223997,92.2022714964649,19.04188997046921,22.607459258449087,15.84818987203325,11.35294761019359,6.956141310292027,4.101498414087279,2.2749644536804112,7.209852123,15.6419771,133.7,141.6,1.49,12.7,19.494013819577734,3136.0,5,3,8.67
E02003231,15.300035091823606,3.7314305766756344,3.216750497134168,75.06141069130892,2.6903731430576676,51.6588785046729,62.25585091595632,15.14018691588785,14.077102803738317,12.967289719626168,13.855140186915888,9.649532710280374,6.2266355140186915,3.75,9.154304135,12.5266887,180.2,134.1,2.3,14.81,42.1253918502454,607.0,1,1,10.67
E02003232,7.872638208537438,2.344296710986704,3.918824352694192,84.7679029624446,1.0963377653370656,49.44092219020173,38.904339077667586,15.389048991354468,15.170028818443804,16.138328530259365,14.812680115273775,9.048991354466859,6.155619596541786,3.734870317002882,5.959537077,12.5011513,135.8,89.7,1.26,10.87,10.67356174504515,5339.0,8,4,6.58
E02003233,7.657090534508412,3.376445004005952,3.136087902025867,82.91175460684445,2.918621952615314,50.77173030056864,32.00785796612414,13.032377857723104,13.995590112568179,12.463734478356736,12.765463618428688,13.542996402460252,8.55286062434722,3.92247882093536,7.518135036,11.37861,125.6,144.7,1.5,13.25,26.215915212250874,2054.0,4,2,8.33
E02003234,9.300401796265659,2.3280548333727253,2.4698652800756324,84.35358071377925,1.548097376506736,50.344499881206936,28.608485469786487,13.554288429555713,12.42575433594678,11.451651223568543,14.278926110715135,12.93656450463293,11.404133998574483,5.48823948681397,6.619968325,10.6423564,190.1,113.7,2.03,15.2,21.878790801361024,2688.0,4,2,9.28
E02003235,8.779237423902595,2.221510199722311,3.0332158496208477,84.69507636441311,1.27096016234113,50.850798920937955,17.41145034548847,13.19775887113509,14.95123469599502,13.643909524797676,12.741232620875701,10.76986926748288,8.653247561734801,7.356297987134259,5.671973478,10.4073284,144.0,73.4,1.62,12.9,8.059876698253227,6046.0,9,5,7.67
E02003236,5.166080500195388,1.7350527549824148,2.102383743649863,90.05080109417742,0.9456819069949199,51.48274554417899,2.883981522147195,11.73302995828593,12.408039438756163,13.05271141448616,13.811149032992038,11.482745544178991,10.36784224497535,7.281001137656427,6.011033947,9.194039,152.4,88.4,1.92,13.87,12.379958498771034,4852.0,8,4,7.99
E02003237,2.680747359870024,0.942323314378554,2.014622258326564,93.82615759545085,0.5361494719740049,51.65121197332032,2.3805202361860562,10.68814055636896,9.289084106068,11.452741174556694,16.36570684886937,14.13697738734342,13.730274930860583,7.629738083618025,5.149960956,8.9030418,151.5,71.1,1.92,11.98,10.66162392026578,5350.0,8,4,8.36
E02003238,4.164488586861823,2.4046001045478307,3.1015856420979264,89.31869663704478,1.010629029447639,51.569664902998234,28.628987817237622,13.738977072310405,13.509700176366843,13.756613756613756,15.873015873015872,13.456790123456791,7.019400352733686,3.1746031746031744,6.61159019,11.9862201,125.0,87.3,1.8,12.23,17.932406159605243,3451.0,6,3,8.32
E02003239,3.6970351698475574,1.4524066738686832,2.2566318569199377,92.01776497419277,0.5761613251710479,50.874479476502074,2.0248358038640553,12.492563950029744,11.885782272456872,11.314693634741225,14.741225461035098,13.38488994646044,11.362284354550862,6.543723973825104,5.135764872,9.5421195,181.2,80.7,1.9,12.75,14.06373471030043,4374.0,7,4,8.38
E02003240,1.1350407450523865,1.2369033760186263,1.8044237485448196,95.06693830034925,0.7566938300349243,49.66149506346967,1.0322702753414326,13.892806770098732,13.483779971791254,13.272214386459801,14.6262341325811,10.01410437235543,8.335684062059238,3.511988716502116,6.17908424,11.5419408,129.0,65.9,1.94,9.69,11.433502659574467,5106.0,8,4,6.95
E02003241,2.604094137306782,1.4064893468876203,2.5205403147193985,92.67511488650607,0.7937613145801421,51.52388797364086,0.7635423426795547,12.808896210873147,11.834157056562328,12.602965403624383,14.772103239978035,11.916529379461833,9.898407468423944,5.409115870400879,6.168344199,10.3935863,187.7,94.2,2.45,15.93,23.25580832,2475.0,4,2,9.49
E02003242,5.5641055996211675,2.178288149638925,2.94779211554398,88.14963892506216,1.1601752101337752,52.38151518733011,28.245234713733243,11.440728046330221,13.083559862900366,11.357995508805105,14.040893511405272,11.736201394634204,11.476184848126698,8.33234842217232,5.869159994,9.6632724,172.9,89.1,1.76,12.21,19.045826736370426,3237.0,5,3,8.45
E02003243,6.325994084784751,5.257969109431482,4.247453171212619,81.26026947091685,2.9083141636542886,51.13934426229508,33.75092056229414,16.024590163934427,17.016393442622952,13.672131147540984,10.71311475409836,7.27049180327869,4.581967213114754,2.221311475409836,9.501210531,13.5667862,159.0,115.9,1.7,12.83,48.267634290132406,361.0,1,1,8.6
E02003244,20.416500597847747,4.045436428856118,3.347947389398167,68.15464328417697,4.035472299721005,50.90459713297083,50.92111544057668,14.503213049925852,15.699456253089473,12.644587246663372,11.418685121107266,7.948591201186357,5.793376173999011,4.2412259021255565,8.28170139,12.1444333,200.5,103.5,1.54,11.32,40.13948488512696,701.0,2,1,7.99
E02003245,11.003275506490356,5.980832221278661,3.760766711148854,75.1546766953779,4.100448865704234,50.41463414634146,39.478949942732285,15.926829268292684,16.53658536585366,13.878048780487806,10.682926829268293,8.414634146341465,5.170731707317073,1.6097560975609757,9.048869281,14.1700424,218.2,114.1,1.79,13.11,47.27880474429282,395.0,1,1,8.48
E02003145,3.820797123164519,1.213664968534612,2.412346418939167,91.4743781839976,1.0788133053640994,49.46460440214158,55.233450172088666,19.199881023200476,13.146936347412256,12.671029149315881,14.50029744199881,10.856632956573469,8.997620464009518,4.937537180249851,7.343784732,13.3482762,196.7,107.3,2.96,12.91,26.329344369894983,2037.0,3,2,7.14
E02002988,2.2058823529411766,1.2195121951219512,3.8916786226685796,91.66068866571018,1.0222381635581061,50.88288288288288,31.73763587138448,12.45045045045045,11.441441441441441,13.08108108108108,15.837837837837837,11.351351351351353,9.54954954954955,7.621621621621621,6.090190573,9.8183013,171.1,78.8,1.16,8.04,7.195956015994184,6239.0,10,5,3.9
E02002937,2.9584147362545354,0.8838031444785562,1.7769094799516234,93.9715322355568,0.4093404037584892,50.281153636858335,1.1357285197811826,11.953564302557592,10.339198258661346,12.243787411572645,18.129874841284238,13.513513513513514,11.491021222564846,6.0311989842191185,5.502632119,9.5360625,186.6,90.4,1.61,12.64,14.8070011706175,4172.0,7,4,7.83
E02003267,76.66826036472919,4.227853288709787,2.199303326275528,13.318762379618878,3.585820640666621,49.35046891281695,103.89917647188005,20.5071205279611,15.255296978117402,14.637026745397709,9.176797499131643,5.967349774227163,3.348384855852727,1.9173324070857936,6.34233393,13.975255,295.8,98.8,0.96,10.02,24.83823606650967,2240.0,4,2,11.6
E02003268,58.17114612295335,10.186901451961692,3.861600247142416,22.92245906703738,4.8578931109051595,49.42573335402763,75.95360361027099,19.051683998137513,14.48859227068136,14.628278752134099,10.026385224274406,7.162812354493249,3.4688809560763616,2.413471985100109,6.724268991,13.1555586,261.9,110.3,1.04,11.43,25.151129629629626,2196.0,4,2,11.18
E02003269,17.96918507518099,9.680712827176537,4.900686838685725,64.32151475775014,3.127900501206608,50.29212649540944,44.25964513598108,15.440971900213299,15.617175183158677,12.955578224983771,13.42854493183715,8.893628860242975,6.584438467958824,4.766762496522304,6.045045138,11.8624637,208.7,103.5,1.33,9.77,19.872052266820674,3056.0,5,3,8.55
E02003270,40.417801998183464,9.321071752951863,3.224341507720254,42.620345140781104,4.416439600363306,49.56125356125356,53.92180357304179,16.11396011396011,14.621082621082621,12.74074074074074,12.262108262108262,9.002849002849004,6.427350427350427,6.347578347578348,6.086677344,11.1617091,294.4,116.5,1.3,12.45,20.451376867938283,2959.0,5,3,10.75
E02003271,11.327589582925397,7.382024672018797,4.542784413550029,74.51537105933032,2.2322302721754452,48.698738170347006,18.289696036256917,14.698343848580443,15.654574132492113,13.594242902208201,14.43217665615142,10.34108832807571,6.683753943217666,2.8391167192429023,5.844237847,12.1241562,191.5,102.1,1.52,10.75,13.804827209231703,4442.0,7,4,7.65
E02003272,78.63308085256297,4.756033116082438,2.237097058305443,10.419235511713934,3.954553461335212,49.38786373314407,81.1513702942687,21.779630943931867,15.60503903477644,14.20333569907736,8.17068843151171,5.855216465578424,3.0074520936834634,2.0138396025550036,6.323402881,13.8491986,352.2,121.5,0.82,11.85,34.46481467038069,1084.0,2,1,12.56
E02003273,22.325658714986286,11.528551242623223,4.787631950793783,58.29939323414513,3.058764857451583,49.7674791533034,49.37218601019882,17.888069275176395,16.396728672225784,13.213598460551633,12.050994227068635,8.651379089159718,4.578255291853752,2.3813341885824246,7.406719158,12.4782383,259.4,111.4,1.38,10.25,26.65812125940885,1986.0,3,2,8.37
E02003274,71.08934916370569,6.326371435999653,2.5132160499176703,16.379235635670337,3.6918277147066467,49.30610107357947,125.34360555344361,21.122457886008554,15.946582875098192,14.942829711093655,9.88042244915772,5.376625643711268,2.7755957056821154,1.728201099764336,7.367643895,14.3357508,265.3,136.3,1.01,9.89,35.96458301056338,970.0,2,1,11.36
E02003276,56.32925229558373,8.460865763008307,2.393965894184521,28.366856143419326,4.449059903804111,46.66881581775199,60.81849395847015,23.69439071566731,17.20395443799699,13.636363636363635,9.542230818826564,5.222437137330754,2.471523748119493,1.0315925209542232,7.158508142,14.8325971,291.7,138.9,1.04,10.96,29.72715008138904,1568.0,3,2,9.88
E02003277,29.969866551872578,10.684459750322858,5.071028842014636,48.98837709857942,5.286267757210504,49.5081686767599,45.279381958952904,18.082285518775127,14.840475579505602,14.019331109400394,11.915148404755795,7.749550936617912,4.071507997604995,2.856898468907707,8.371465736,13.5938399,268.6,148.1,1.29,10.07,36.022409945750454,965.0,2,1,8.13
